id,title,notes,purpose,license_title,license_id,num_resources,tag_string,num_tags,metadata_created,metadata_modified,organization_title,organization_name,maintainer,maintainer_email,url,package_title_id
cb581677-13e3-4c1a-ae89-8c1233a51d40,Інформація про нормативно-правові засади діяльності,Інформація про нормативно-правові засади діяльності Мінекономіки,"Постанова Кабінету Міністрів України від 21.10.2015 № 835 “Про затвердження положення про набори даних, що підлягають оприлюдненню  у формі відкритих даних” (https://zakon.rada.gov.ua/laws/show/835-2015-%D0%BF)",Creative Commons Attribution,cc-by,1,"інформація про нормативно-правові засади діяльності,засади діяльності",2,2019-09-05,2020-04-17,"Міністерство розвитку економіки, торгівлі та сільського господарства України",ministerstvo-ekonomichnoho-rozvytku-i-torhivli-ukrayiny,Алексєєва Ольга Андріївна,alekseeva@me.gov.ua,https://data.gov.ua/dataset/cb581677-13e3-4c1a-ae89-8c1233a51d40,Інформація про нормативно-правові засади діяльності (cb581677-13e3-4c1a-ae89-8c1233a51d40)
a21f8cd7-8949-4e74-a29b-da4236db84ee,Телефонний довідник Держенергоефектисності,Телефонний довідник Держенергоефективності ,"Постанова Кабінету Міністрів України від 21.10.2015 № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних""",Creative Commons Attribution,cc-by,1,"співробітники,довідник",2,2018-11-26,2019-04-03,Державне агентство з енергоефективності та енергозбереження України,derzhavne-ahentstvo-z-enerhoefektyvnosti-ta-enerhozberezhennia-ukrayiny,Александрова Ольга Сергіївна,dilovod.agentstvo@gmail.com,https://data.gov.ua/dataset/a21f8cd7-8949-4e74-a29b-da4236db84ee,Телефонний довідник Держенергоефектисності (a21f8cd7-8949-4e74-a29b-da4236db84ee)
716cd7d6-518a-465e-aa8e-cf971233a8da,"Перелік суб'єктів господарювання, що мають дійсні ліцензії на право провадження господарської діяльності з перевезення пасажирів, небезпечних вантажів та небезпечних відходів автомобільним транспортом, міжнародних перевезень пасажирів та вантажів автомобільним транспортом","Перелік суб'єктів господарювання, що мають дійсні ліцензії на право провадження господарської діяльності з перевезення пасажирів, небезпечних вантажів та небезпечних відходів автомобільним транспортом, міжнародних перевезень пасажирів та вантажів автомобільним транспортом, відповідно до постанови Кабінету Міністрів України від 02.12.2015 № 1001 (обсяг більш ніж 75  Mbyte)",Закон України “Про доступ до публічної інформації”,Creative Commons Attribution,cc-by,87,"перевезення небезпечних вантажів,міжнародні перевезення пасажирів та вантажів автомобільним транспортом,укртрансбезпека,перевезення пасажирів,автомобільний транспорт,ліцензії",6,2018-11-09,2020-10-02,Державна служба України з безпеки на транспорті (Укртрансбезпека),derzhavna-sluzhba-ukrayiny-z-bezpeky-na-transporti-ukrtransbezpeka,Рядько С. М.,alldata@dsbt.gov.ua,https://data.gov.ua/dataset/716cd7d6-518a-465e-aa8e-cf971233a8da,"Перелік суб'єктів господарювання, що мають дійсні ліцензії на право провадження господарської діяльності з перевезення пасажирів, небезпечних вантажів та небезпечних відходів автомобільним транспортом, міжнародних перевезень пасажирів та вантажів автомобільним транспортом (716cd7d6-518a-465e-aa8e-cf971233a8da)"
7576fcf4-d79f-49af-ab1e-be0671116a57,Інформація про місця концентрації дорожньо-транспортних пригод на автомобільних дорогах загального користування (дані про місця концентрації дорожньо-транспортних пригод на автомобільних дорогах загального користування державного значення),Місця концентрації дорожньо-транспортних пригод на автомобільних дорогах загального користування державного значення) ,"Закон України ""Про доступ до публічної інформації""",Creative Commons Attribution,cc-by,10,"дтп,автомобільні дороги,місця концентрації дорожньо-транспортних пригод",3,2018-08-22,2020-09-04,Державне агентство автомобільних доріг України,derzhavne-ahentstvo-avtomobilnykh-dorih-ukrayiny,Ожигова Оксана Віталіївна,press@ukravtodor.gov.ua,https://data.gov.ua/dataset/7576fcf4-d79f-49af-ab1e-be0671116a57,Інформація про місця концентрації дорожньо-транспортних пригод на автомобільних дорогах загального користування (дані про місця концентрації дорожньо-транспортних пригод на автомобільних дорогах загального користування державного значення) (7576fcf4-d79f-49af-ab1e-be0671116a57)
3f5c6632-cef0-409e-a526-a9a4edebd110,"Транспортні засоби, як засоби провадження господарської діяльності","Транспортні засоби, як засоби провадження господарської діяльності (обсяг файлу більш ніж 260 МВ).",Закон України “Про доступ до публічної інформації”,Creative Commons Attribution,cc-by,87,"транспортні засоби,укртрансбезпека",2,2018-11-09,2020-10-02,Державна служба України з безпеки на транспорті (Укртрансбезпека),derzhavna-sluzhba-ukrayiny-z-bezpeky-na-transporti-ukrtransbezpeka,Рядько С. М.,alldata@dsbt.gov.ua,https://data.gov.ua/dataset/3f5c6632-cef0-409e-a526-a9a4edebd110,"Транспортні засоби, як засоби провадження господарської діяльності (3f5c6632-cef0-409e-a526-a9a4edebd110)"
fc9b8d17-62d9-4302-8d24-f6c569cc77c2,Річний план закупівель Інспекції з питань підготовки та дипломування моряків на 2019 рік,Річний план закупівель Інспекції з питань підготовки та дипломування моряків на 2019 рік,Постанова Кабінету Міністрів України від 21 жовтня 2015 року № 835,Creative Commons Attribution,cc-by,1,"економіка,державні закупвлі,річні закупівлі,морський транспорт,план заккупівель,баланс та звіт про фінансові результати",6,2019-10-22,2020-01-22,Державна служба морського та річкового транспорту України,marad,Ленік Аркадій Анатолійович,itcs@marad.gov.ua,https://data.gov.ua/dataset/fc9b8d17-62d9-4302-8d24-f6c569cc77c2,Річний план закупівель Інспекції з питань підготовки та дипломування моряків на 2019 рік (fc9b8d17-62d9-4302-8d24-f6c569cc77c2)
463f0469-c775-4d3a-a285-9ed3dfc2e978,План перевірок користувачів радіочастотного ресурсу України у смугах радіочастот загального користування,План перевірок користувачів радіочастотного ресурсу України у смугах радіочастот загального користування ,"Закон України ""Про радіочастотний ресурс України""",Creative Commons Attribution,cc-by,9,план перевірок,1,2019-05-06,2020-09-24,"Національна комісія, що здійснює державне регулювання у сфері зв’язку та інформатизації",natsionalna-komisiia-shcho-zdiisniuie-derzhavne-rehuliuvannia-u-sferi-zviazku-ta-informatyzatsi,Гринь Олександр Леонідович  ,gryn@nkrzi.gov.ua,https://data.gov.ua/dataset/463f0469-c775-4d3a-a285-9ed3dfc2e978,План перевірок користувачів радіочастотного ресурсу України у смугах радіочастот загального користування (463f0469-c775-4d3a-a285-9ed3dfc2e978)
a04191bd-4f6c-45ed-820a-8c7caa1492bf,"Оголошення про заміщення вакантних посад командування (керівного складу), наукових, науково-педагогічних (педагогічних) працівників у вищих військових навчальних закладах та військових навчальних підрозділах вищих навчальних закладів та науково-дослідних установ Збройних Сил України на конкурсній основі","Оголошення про заміщення вакантних посад командування (керівного складу), наукових, науково-педагогічних (педагогічних) працівників у вищих військових навчальних закладах та військових навчальних підрозділах вищих навчальних закладів та науково-дослідних установ Збройних Сил України на конкурсній основі",Наказ Міністерства оборони України від 16.07.2019 №384,Creative Commons Attribution,cc-by,1,"кадрове забезпечення,ввнз,міноборони,освіта і наука,вакантні посади",5,2019-08-21,2019-08-21,Міністерство оборони України,ministerstvo-oborony-ukrayiny,Олег Костюков,o.o.kostyukov@mil.gov.ua,https://data.gov.ua/dataset/a04191bd-4f6c-45ed-820a-8c7caa1492bf,"Оголошення про заміщення вакантних посад командування (керівного складу), наукових, науково-педагогічних (педагогічних) працівників у вищих військових навчальних закладах та військових навчальних підрозділах вищих навчальних закладів та науково-дослідних установ Збройних Сил України на конкурсній основі (a04191bd-4f6c-45ed-820a-8c7caa1492bf)"
f9e486b5-15c2-4405-b5bd-902083afceb5,Інформація про обсяги перевезення вугілля за станціями відправлення та призначення,"Місяць, Рік, Станція відправлення, Станція призначення, Кількість вагонів, Вага(тонн), Тонно-км(тис)",Наказ МІУ № 131 від 23.03.2018,Creative Commons Attribution,cc-by,9,"вугілля,обсяги,вантажі,залізничний транспорт",4,2019-07-08,2020-10-01,"Філія ""ГІОЦ"" АТ ""Укрзалізниця""",filiia-hiots-pat-ukrzaliznytsia,Мурзін Володимир Святославович,Murzin@uz.gov.ua,https://data.gov.ua/dataset/f9e486b5-15c2-4405-b5bd-902083afceb5,Інформація про обсяги перевезення вугілля за станціями відправлення та призначення (f9e486b5-15c2-4405-b5bd-902083afceb5)
70b3dd1b-6c0b-44e1-a500-a6cd6533982f,Середньомісячна номінальна заробітна плата за регіонами,Середньомісячна номінальна заробітна плата за регіонами ,"Постанова Кабінету Міністрів України від 21.10.2015 № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних"" (зі змінами, внесеними згідно з Постановами КМ № 1035 від 28.12.2016 і № 354 від 24.05.2017)",Creative Commons Attribution,cc-by,1,"черкаська,миколаївська,харківська,тернопільська,київ,львівська,херсонська,вінницька,закарпатська,сумська,чернигівська,донецька,хмельницька,київська,крим,запорізька,івано-франківська,полтавська,україна,севастополь,дніпропетровська,рівненська,луганська,чернівецька,житомирська,одеська,кіровоградська,волинська",28,2018-09-04,2019-12-18,Державна служба статистики України,derzhavna-sluzhba-statystyky-ukrayiny,Бочкарьова Тетяна Володимирівна,T.Bochkareva@ukrstat.gov.ua,https://data.gov.ua/dataset/70b3dd1b-6c0b-44e1-a500-a6cd6533982f,Середньомісячна номінальна заробітна плата за регіонами (70b3dd1b-6c0b-44e1-a500-a6cd6533982f)
742621ae-6809-4015-aafc-45d9318a16eb,Зведений звіт про виконання протягом ІІІ кварталу 2018 року державними підприємствами МЗС (ДП „Головне управління комплексного обслуговування і будівництва об’єктів дипломатичної служби” та ДП „Редакція журналу МЗС України „Політика і час”) фінансових планів, Зведений звіт про виконання протягом ІІІ кварталу 2018 року державними підприємствами МЗС (ДП „Головне управління комплексного обслуговування і будівництва об’єктів дипломатичної служби” та ДП „Редакція журналу МЗС України „Політика і час”) фінансових планів, Згідно з наказом МЗС №328 від 25.07.2018 р,Creative Commons Attribution,cc-by,1,зведений звіт,1,2018-11-30,2018-12-05,Міністерство закордонних справ України,ministerstvo-zakordonnykh-sprav-ukrayiny,Процан Андрій,adep.data@mfa.gov.ua,https://data.gov.ua/dataset/742621ae-6809-4015-aafc-45d9318a16eb,Зведений звіт про виконання протягом ІІІ кварталу 2018 року державними підприємствами МЗС (ДП „Головне управління комплексного обслуговування і будівництва об’єктів дипломатичної служби” та ДП „Редакція журналу МЗС України „Політика і час”) фінансових планів (742621ae-6809-4015-aafc-45d9318a16eb)
f3ff1cf5-11b8-41a9-b36b-0589cf94cd99,"Інформація про осіб, які не можуть надати про себе відомості внаслідок хвороби або неповнолітнього віку","Інформація про осіб, які не можуть надати про себе відомості внаслідок хвороби або неповнолітнього віку",Наказ МВС України від 05.01.2005 N 3 Дск Зареєстровано в МЮ України 1 лютого 2005 р. за N 132/10412,Creative Commons Attribution,cc-by,5,"розшук,невідомий хворий,невідома дитина",3,2019-07-16,2020-10-02,Міністерство внутрішніх справ України,ministerstvo-vnutrishnikh-sprav-ukrayiny,Голубнича Юлія Костянтинівна,di.opendata@mvs.gov.ua,https://data.gov.ua/dataset/f3ff1cf5-11b8-41a9-b36b-0589cf94cd99,"Інформація про осіб, які не можуть надати про себе відомості внаслідок хвороби або неповнолітнього віку (f3ff1cf5-11b8-41a9-b36b-0589cf94cd99)"
eb579e1b-ea01-4f98-b26e-641c922a1e07,Основні показники соціально-економічного розвитку,Основні показники соціально-економічного розвитку,"Постанова Кабінету Міністрів України від 21.10.2015 № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних"" (зі змінами, внесеними згідно з Постановами КМ № 1035 від 28.12.2016 і № 354 від 24.05.2017)",Creative Commons Attribution,cc-by,1,"промисловість,імпорт,темпи,підприємсвта,рік,експорт,ціни,індекс,дані",9,2019-11-20,2020-07-06,Державна служба статистики України,derzhavna-sluzhba-statystyky-ukrayiny,Істоміна Світлана Дмитрівна,s.istomina@ukrstat.gov.ua,https://data.gov.ua/dataset/eb579e1b-ea01-4f98-b26e-641c922a1e07,Основні показники соціально-економічного розвитку (eb579e1b-ea01-4f98-b26e-641c922a1e07)
8dc55c5a-fb5d-45d2-aa6b-942b2659c4ce,"Довідник підприємств, установ (закладів) та організацій Державного агентства України з управління зоною відчуження та підпорядкованих йому організацій","Набір містить три ресурси. Organizations — довідник підпорядкованих підприємств, установ (закладів) та організацій Державного України з управління зоною відчуження, що є окремими юридичними особами. OrganizationalUnits — довідник структурних підрозділів Державного агентства України з управління зоною відчуження. Posts — довідник посадових осіб Державного агентства України з управління зоною відчуження.
","Закон України “Про державну реєстрацію юридичних осіб, фізичних осіб-підприємців та громадських формувань”, Закон України “Про центральні органи виконавчої влади”, Положення про Державне агентство України з управління зоною відчуження, затверджене Постановою Кабінету Міністрів України від 22 жовтня 2014 р. № 564.",Creative Commons Attribution,cc-by,3,"підрозділ,ідентифікатор,довідник,контакти,підприємство,телефон,адреса,заклад,єдр,графік прийому,організація,код єдрпоу,логотип,фото,посадові особи,веб-сайт,установа,структурний підрозділ,посади,url",20,2019-07-10,2019-07-10,Державне агентство України з управління зоною відчуження,derzhavne-ahentstvo-ukrayiny-z-upravlinnia-zonoiu-vidchuzhennia,Геря Віктор Михайлович,info@dazv.gov.ua,https://data.gov.ua/dataset/8dc55c5a-fb5d-45d2-aa6b-942b2659c4ce,"Довідник підприємств, установ (закладів) та організацій Державного агентства України з управління зоною відчуження та підпорядкованих йому організацій (8dc55c5a-fb5d-45d2-aa6b-942b2659c4ce)"
f3e21a08-00fc-4dd3-86a4-0e04b145f735,"План діяльності з підготовки проектів регуляторних актів із зазначенням видів і назв проектів, цілей їх прийняття, строків підготовки проектів, найменування органів і підрозділів, відповідальних за розроблення проектів регуляторних актів, дату їх внесення на розгляд регуляторного органу та посилання на місце оприлюднення","План діяльності з підготовки проектів регуляторних актів із зазначенням видів і назв проектів, цілей їх прийняття, строків підготовки проектів, найменування органів і підрозділів, відповідальних за розроблення проектів регуляторних актів, дату їх внесення на розгляд регуляторного органу та посилання на місце оприлюднення","Постанова КМУ від 21 жовтня 2015 року №835 «Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних»",Creative Commons Attribution,cc-by,2,"проект,діяльність,регуляторний акт,план,держрибагентство,акт",6,2019-07-25,2020-02-21,Державне агентство рибного господарства України,darg,Гаврищук Роман Богданович,npr@darg.gov.ua,https://data.gov.ua/dataset/f3e21a08-00fc-4dd3-86a4-0e04b145f735,"План діяльності з підготовки проектів регуляторних актів із зазначенням видів і назв проектів, цілей їх прийняття, строків підготовки проектів, найменування органів і підрозділів, відповідальних за розроблення проектів регуляторних актів, дату їх внесення на розгляд регуляторного органу та посилання на місце оприлюднення (f3e21a08-00fc-4dd3-86a4-0e04b145f735)"
cf02eca8-6855-4153-88ec-61f8d20746af,"План діяльності з підготовки проектів регуляторних актів  із зазначенням видів і назв проектів, цілей їх прийняття, строків підготовки проектів, найменування органів і підрозділів, відповідальних за розроблення проектів регуляторних актів, дату їх внесення на розгляд регуляторного органу та посилання на місце оприлюднення","План діяльності Держкомтелерадіо з підготовки проектів регуляторних актів, які розробляються й оприлюднюються відповідно до вимог статей 7 та 13 Закону України «Про засади державної регуляторної політики у сфері господарської діяльності»","Постанова КМУ від 21 жовтня 2015 р. № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних"", Закон України “Про засади державної регуляторної політики у сфері господарської діяльності”",Creative Commons Attribution,cc-by,4,"регуляторні акти,підготовка проектів,план діяльності",3,2019-09-27,2019-12-18,Державний комітет телебачення і радіомовлення України,derzhavnyi-komitet-telebachennia-i-radiomovlennia-ukrayiny,Кот Світлана Володимирівна,pr@tvradio.gov.ua,https://data.gov.ua/dataset/cf02eca8-6855-4153-88ec-61f8d20746af,"План діяльності з підготовки проектів регуляторних актів  із зазначенням видів і назв проектів, цілей їх прийняття, строків підготовки проектів, найменування органів і підрозділів, відповідальних за розроблення проектів регуляторних актів, дату їх внесення на розгляд регуляторного органу та посилання на місце оприлюднення (cf02eca8-6855-4153-88ec-61f8d20746af)"
d6490b61-be14-4997-9ee9-cd0abe3ab971,Звіти щодо задоволення запитів на інформацію,Звіт про надходження запитів на інформацію до Державної екологічної інспекції України,Постанова Кабінету Міністрів України від 21.10.2015 №835,Creative Commons Attribution,cc-by,1,"звіт,запити на інформацію,держекоінспекція",3,2018-11-27,2018-11-30,Державна екологічна інспекція України,derzhavna-ekolohichna-inspektsiia-ukrayiny,Пєндєлєєва Марія Володимирівна,press@dei.gov.ua,https://data.gov.ua/dataset/d6490b61-be14-4997-9ee9-cd0abe3ab971,Звіти щодо задоволення запитів на інформацію (d6490b61-be14-4997-9ee9-cd0abe3ab971)
c226482b-ad59-4904-967c-352831691f3f,Єдиний державний реєстр обладнання для промислового виробництва сигарет та цигарок,Державний реєстр обладнання для промислового виробництва сигарет та цигарок,"ст. 2 прим.1 Закону України від 19.12.1995 № 481-95/ВР, Наказ Міністерства фінансів України від 23.01.2015 № 10 «Про затвердження Порядку формування та ведення Єдиного державного реєстру обладнання для промислового виробництва сигарет та цигарок». Оприлюднення інформації, що міститься в наборі даних, здійснюється у зв’язку з високим суспільним інтересом до таких даних (високої частоти їх запитування).",Creative Commons Attribution,cc-by,1,"технологічне,власність підстава ввезення,реєстр,набуття права модель,зберігається,митна територія,використовується,обладанння,сигарет ввезено,виключення",10,2019-09-10,2020-10-01,Державна податкова служба України,tax,Губа Олександр Іванович,o.guba@sfs.gov.ua,https://data.gov.ua/dataset/c226482b-ad59-4904-967c-352831691f3f,Єдиний державний реєстр обладнання для промислового виробництва сигарет та цигарок (c226482b-ad59-4904-967c-352831691f3f)
f1ce92f4-e6b8-44c5-9934-7c28feb65d48,"Звіти, в тому числі щодо задоволення запитів на інформацію","У цьому наборі розміщено звіти щодо запитів на отримання публічної інформації, що надійшли до Адміністрації Держспецзв’язку.",Постанова КМУ від 21.10.2015 №835,Creative Commons Attribution,cc-by,13,запити інформації звіти,1,2019-03-18,2020-03-11,Адміністрація Державної служби спеціального зв’язку та захисту інформації України,administratsiia-derzhavnoyi-sluzhby-spetsialnoho-zviazku-ta-zakhystu-informatsiyi-ukrayiny,Цилінська Катерина Адамівна,press@dsszzi.gov.ua,https://data.gov.ua/dataset/f1ce92f4-e6b8-44c5-9934-7c28feb65d48,"Звіти, в тому числі щодо задоволення запитів на інформацію (f1ce92f4-e6b8-44c5-9934-7c28feb65d48)"
f0b2d3a3-d9af-4884-815e-8590becf1a65,Реєстр електронних форм податкових документів,"Архів електронних форм документів податкової звітності у форматі PDF;
 архів схем-контролю XML-документів;
 загальний опис типів полів, які використовуються в схемах контролю (XSD файлів);
Обов""язковий файл для формування звітності у форматі XML
","стаття 49 Податкового кодексу України;Для забезпечення можливості реалізації прав та обов""язків платникам, згідно з нормами Кодексу,подавати електронні документи з дотриманням вимог законів щодо електронного документообігу та електронного цифрового підпису у форматі (стандарті), затвердженому в установленому порядку",Creative Commons Attribution,cc-by,1,"сервісні запити,розрахунки,декларації",3,2019-09-05,2020-08-11,Державна податкова служба України,tax,Луста Юлія Григорівна,y.lusta@sfs.gov.ua,https://data.gov.ua/dataset/f0b2d3a3-d9af-4884-815e-8590becf1a65,Реєстр електронних форм податкових документів (f0b2d3a3-d9af-4884-815e-8590becf1a65)
768f729d-4c82-45ff-a60d-f9f9707f3e0f,Запити на публічну інформацію,"задоволення запитів на інформацію 
помісячно за 2018 рік",Закон України від 13.01.2011 № 2939-VІ «Про доступ до публічної інформації»,Creative Commons Attribution,cc-by,5,відповіді на запити інформації,1,2018-09-12,2019-02-26,"Національна комісія, що здійснює державне регулювання у сферах енергетики та комунальних послуг (НКРЕКП)",natsionalna-komisiia-shcho-zdiisniuie-derzhavne-rehuliuvannia-u-sferakh-enerhetyky-ta-komunalny,Соловей Тетяна Григорівна,public.nabori@nerc.gov.ua,https://data.gov.ua/dataset/768f729d-4c82-45ff-a60d-f9f9707f3e0f,Запити на публічну інформацію (768f729d-4c82-45ff-a60d-f9f9707f3e0f)
24296537-ad32-418e-ae98-c31405f800d2,Реєстр організацій з підготовки диспетчерів управління повітряного руху,"Реєстр навчальних закладів з ОПР відповідно до постанови КМУ від 17 квітня 2019 р. № 409 змінено назві набору даних на Реєстр організацій з підготовки диспетчерів управління повітряного руху 
",Наказ Державіаслужби №603 від 21.06.2018,Creative Commons Attribution,cc-by,1,"реєстр навчальних закладів,опр",2,2018-09-17,2020-07-29,Державна авіаційна служба України,derzhavna-aviatsiina-sluzhba-ukrayiny, Буянова Юлія Олександрівна,Yuliya.Buianova@avia.gov.ua,https://data.gov.ua/dataset/24296537-ad32-418e-ae98-c31405f800d2,Реєстр організацій з підготовки диспетчерів управління повітряного руху (24296537-ad32-418e-ae98-c31405f800d2)
16032be1-258f-463f-ae02-ec1626e6b675,"Інформація про систему обліку, види інформації, яка зберігається розпорядником","Інформація про систему обліку, види інформації","Закон України від 13.01.2011 № 2939-VI «Про доступ до публічної інформації», Постанова КМУ від 21.10.2015 № 835 «Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних»",Creative Commons Attribution,cc-by,1,"інформація,автоматизована система",2,2020-07-28,2020-07-28,Міністерство енергетики та вугільної промисловості України,ministerstvo-enerhetyky-ta-vuhilnoyi-promyslovosti-ukrayiny,Вознюк Олена Іванівна,elena.voznuk@mev.gov.ua,https://data.gov.ua/dataset/16032be1-258f-463f-ae02-ec1626e6b675,"Інформація про систему обліку, види інформації, яка зберігається розпорядником (16032be1-258f-463f-ae02-ec1626e6b675)"
147c998b-bbd3-4973-bcf2-fa4c10ca8df9,"ІНФОРМАЦІЯ ПРО КОНТАКТНІ ДАНІ ПІДПРИЄМСТВ, ЩО НАЛЕЖАТЬ ДО СФЕРИ ВПЛИВУ МІНІНФРАСТРУКТУРИ","Дані за 2018 рік.
Набір даних не належить розпоряднику відповідно до постанови Кабінету Міністрів України від 17.04.2019 № 409 «Про внесення змін до деяких постанов Кабінету Міністрів України щодо відкритих даних».
Назва підприємства, статус, код ЄДРПОУ, юридична адреса, керівник, контактні телефони",Наказ МІУ № 131 від 23.03.2018,Creative Commons Attribution,cc-by,2,"підприємства мінінфраструктури,залізничний транспорт",2,2018-10-19,2020-01-17,"Філія ""ГІОЦ"" АТ ""Укрзалізниця""",filiia-hiots-pat-ukrzaliznytsia,Мурзін Володимир Святославович,Murzin@uz.gov.ua,https://data.gov.ua/dataset/147c998b-bbd3-4973-bcf2-fa4c10ca8df9,"ІНФОРМАЦІЯ ПРО КОНТАКТНІ ДАНІ ПІДПРИЄМСТВ, ЩО НАЛЕЖАТЬ ДО СФЕРИ ВПЛИВУ МІНІНФРАСТРУКТУРИ (147c998b-bbd3-4973-bcf2-fa4c10ca8df9)"
8c953053-3ec4-44f3-b6ee-7b032e62b5fe,Реєстр учасників Фонду гарантування вкладів фізичних осіб,Перелік учасників Фонду гарантування вкладів фізичних осіб ,"стаття 17 Закону України ""Про систему гарантування вкладів фізичних осіб""",Creative Commons Attribution,cc-by,1,"фгвфо,реєстр",2,2019-05-27,2019-05-29,Фонд гарантування вкладів фізичних осіб,fond-harantuvannia-vkladiv-fizychnykh-osib,Лук'янчук Олександр Сергійович,fgvfo@fg.gov.ua,https://data.gov.ua/dataset/8c953053-3ec4-44f3-b6ee-7b032e62b5fe,Реєстр учасників Фонду гарантування вкладів фізичних осіб (8c953053-3ec4-44f3-b6ee-7b032e62b5fe)
340a3523-6bdb-4c49-a3bf-503a71a49fac,Фінансова звітність суб'єктів господарювання державного сектору економіки,"Баланс та Звіт про фінансові результати ДП ""Інформаційний центр персоніфікованого обліку Пенсійного фонду України""",Наказ Міністерства фінансів України від 07.02.2013 №73 зареєстрований в Міністерстві юстиції України 20.02.2013 за №336/22868(із змінами),Creative Commons Attribution,cc-by,23,"баланс,звіт про фінансові результати",2,2018-11-30,2020-10-02,Пенсійний фонд України,pensiinyi-fond-ukrayiny,Дерев'янченко Світлана Іванівна,derevianchenko@pfu.gov.ua,https://data.gov.ua/dataset/340a3523-6bdb-4c49-a3bf-503a71a49fac,Фінансова звітність суб'єктів господарювання державного сектору економіки (340a3523-6bdb-4c49-a3bf-503a71a49fac)
f9f18579-4865-4d5f-a0a6-6d638e5d258a,"Реєстр наборів даних, що перебувають у володінні Генеральної прокуратури України","Реєстр наборів даних, що перебувають у володінні Генеральної прокуратури України, в якому зазначено: ідентифікаційні номери, перелік назв наборів відкритих даних, формати файлів та гіперпосилання, за якими розміщена інформація на сайті Генпрокуратури та Єдиному державному веб-порталі відкритих даних ","Постанова Кабінету Міністрів України від 21 жовтня 2015 р. № 835  ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних""",Creative Commons Attribution,cc-by,1,"реєстр,набір даних,генеральна прокуратура",3,2019-04-22,2019-07-17,Офіс Генерального прокурора,ofice-heneralnogo-prokurora,Тєлічко Наталя Вячеславівна,public@gp.gov.ua,https://data.gov.ua/dataset/f9f18579-4865-4d5f-a0a6-6d638e5d258a,"Реєстр наборів даних, що перебувають у володінні Генеральної прокуратури України (f9f18579-4865-4d5f-a0a6-6d638e5d258a)"
65b3059b-da07-474b-a244-382495c83a3c,Капітальні інвестиції за видами активів,Капітальні інвестиції за видами активів,"Постанова Кабінету Міністрів України від 21.10.2015 № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних"" (зі змінами, внесеними згідно з Постановами КМ № 1035 від 28.12.2016 і № 354 від 24.05.2017)",Creative Commons Attribution,cc-by,2,"інженерні споруди,земля,транспортні засоби,нежитлові будівлі,інші матеріальні активи,житлові будівлі",6,2019-12-24,2020-09-18,Державна служба статистики України,derzhavna-sluzhba-statystyky-ukrayiny,Мислінський Олексій Андрійович,O.Myslinskiy@ukrstat.gov.ua,https://data.gov.ua/dataset/65b3059b-da07-474b-a244-382495c83a3c,Капітальні інвестиції за видами активів (65b3059b-da07-474b-a244-382495c83a3c)
a4b04712-d93b-4460-b113-c6d1d7d8bcd5,"Реєстр сертифікованих суб'єктів, що надають агентські послуги з продажу авіаційних перевезень на території України","Реєстр сертифікованих суб'єктів, що надають агентські послуги з продажу авіаційних перевезень на території України",Наказ Державіаслужби №603 від 21.06.2018,Creative Commons Attribution,cc-by,1,"що надають агентські послуги з продажу авіаційних перевезень на території україни,реєстр сертифікованих суб'єктів",2,2018-09-20,2020-09-15,Державна авіаційна служба України,derzhavna-aviatsiina-sluzhba-ukrayiny,Запнивітренко Олександр Євгенович ,Oleksandr.Zapnyvitrenko@avia.gov.ua,https://data.gov.ua/dataset/a4b04712-d93b-4460-b113-c6d1d7d8bcd5,"Реєстр сертифікованих суб'єктів, що надають агентські послуги з продажу авіаційних перевезень на території України (a4b04712-d93b-4460-b113-c6d1d7d8bcd5)"
0e339247-df47-4600-a0e3-1ed0d7e8d084,"Інформація про заборону імпорту об’єктів регулювання, визначених Законом України “Про карантин рослин”","Інформація, що містить перелік продукції та перелік країн-експортерів до яких застосовується заборона при ввезенні об’єктів регулювання на митну територію Україні",постанова Кабінету Міністрів України від 15 листопада 2019 р. № 1177 “Деякі питання реалізації Закону України “Про карантин рослин”,Creative Commons Attribution,cc-by,1,"заборони на ввезення об'єктів регулювання,заборона імпорту об'єктів геулювання,фітосанітарна безпека,карантин рослин,постанова 835,хартія відкритих даних,держпроспоживслужба",7,2020-03-23,2020-08-14,Державна служба України з питань безпечності харчових продуктів та захисту споживачів (Держпродспоживслужба),derzhprodspozhyvsluzhba,Яненко Алла Миколаївна,a.yanenko@dpss.gov.ua,https://data.gov.ua/dataset/0e339247-df47-4600-a0e3-1ed0d7e8d084,"Інформація про заборону імпорту об’єктів регулювання, визначених Законом України “Про карантин рослин” (0e339247-df47-4600-a0e3-1ed0d7e8d084)"
